"analysis_id","dataset","run_id","ontology","result_type","contrast","comparison","route_category","route_unit","condition","direction","simplified","plot_suffix","used_for_plot","input_gene_file","input_hash","config_file","config_hash","output_table","output_plot","n_genes","n_terms","empty_result","checkpoint_status","created_at"
"clusterProfiler::neuron_neuropil::GSEA_GO::BP::CA3sosus_CA3sores","neuron_neuropil","reconstructed_20260526_142229","BP","GSEA_GO","CA3sosus_CA3sores","CA3sosus_CA3sores","phenotype_within_unit","CA3_so",NA,NA,FALSE,"_full",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3sosus_CA3sores.csv","4e4f2f84eace006fac8669d05bbe2167","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/BP/phenotype_within_unit/CA3_so/CA3sosus_CA3sores_full.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3sores/GO_BP/GSEA_BP_dotplot_full.svg",NA,3690,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:33 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1slmres_CA1slmcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1slmres_CA1slmcon","CA1slmres_CA1slmcon","phenotype_within_unit","CA1_slm",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmres_CA1slmcon.csv","04ca47c614c0eb0a7c61384135b7b8a8","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_slm/CA1slmres_CA1slmcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_slm/CA1slmres_CA1slmcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:33 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1slmsus_CA1slmcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1slmsus_CA1slmcon","CA1slmsus_CA1slmcon","phenotype_within_unit","CA1_slm",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmcon.csv","bb74cfdbbc7028ebaa5976ce2b7cb601","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_slm/CA1slmsus_CA1slmcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_slm/CA1slmsus_CA1slmcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:33 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1slmsus_CA1slmres","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1slmsus_CA1slmres","CA1slmsus_CA1slmres","phenotype_within_unit","CA1_slm",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1slmsus_CA1slmres.csv","2210336e86fed320d556d1e33d8d73d9","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_slm/CA1slmsus_CA1slmres_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_slm/CA1slmsus_CA1slmres/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:33 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1sores_CA1socon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1sores_CA1socon","CA1sores_CA1socon","phenotype_within_unit","CA1_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sores_CA1socon.csv","648f3ff41a63a0426c31ab7e1e22f018","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_so/CA1sores_CA1socon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_so/CA1sores_CA1socon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:33 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1sosus_CA1socon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1sosus_CA1socon","CA1sosus_CA1socon","phenotype_within_unit","CA1_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sosus_CA1socon.csv","e102eac4ffc274b92044cf6c91d181ef","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_so/CA1sosus_CA1socon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_so/CA1sosus_CA1socon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:33 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1sosus_CA1sores","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1sosus_CA1sores","CA1sosus_CA1sores","phenotype_within_unit","CA1_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1sosus_CA1sores.csv","1ee5bbdf6e84397274c24c5bede627aa","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_so/CA1sosus_CA1sores_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_so/CA1sosus_CA1sores/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1srres_CA1srcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1srres_CA1srcon","CA1srres_CA1srcon","phenotype_within_unit","CA1_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1srres_CA1srcon.csv","584bc4c649181475f8079017d3d722df","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_sr/CA1srres_CA1srcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srres_CA1srcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1srsus_CA1srcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1srsus_CA1srcon","CA1srsus_CA1srcon","phenotype_within_unit","CA1_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1srsus_CA1srcon.csv","82fdb96e27385fc48b58d4e03daab953","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_sr/CA1srsus_CA1srcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srsus_CA1srcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA1srsus_CA1srres","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA1srsus_CA1srres","CA1srsus_CA1srres","phenotype_within_unit","CA1_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA1srsus_CA1srres.csv","f8935236428cc872f3b5fdb625f2cb88","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA1_sr/CA1srsus_CA1srres_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA1_sr/CA1srsus_CA1srres/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2slmres_CA2slmcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2slmres_CA2slmcon","CA2slmres_CA2slmcon","phenotype_within_unit","CA2_slm",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2slmres_CA2slmcon.csv","3585c00d627d5ca3053d9f80e8ebbe06","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_slm/CA2slmres_CA2slmcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmres_CA2slmcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2slmsus_CA2slmcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2slmsus_CA2slmcon","CA2slmsus_CA2slmcon","phenotype_within_unit","CA2_slm",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2slmsus_CA2slmcon.csv","3c7dc5ca9b8b3719ff6308acf6ea2055","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2slmsus_CA2slmres","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2slmsus_CA2slmres","CA2slmsus_CA2slmres","phenotype_within_unit","CA2_slm",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2slmsus_CA2slmres.csv","66a1e3c6f0451082e51a89ab683eeedb","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmres_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_slm/CA2slmsus_CA2slmres/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2sores_CA2socon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2sores_CA2socon","CA2sores_CA2socon","phenotype_within_unit","CA2_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2sores_CA2socon.csv","d9f3bd9ba2859b0557001b47fa698abc","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_so/CA2sores_CA2socon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sores_CA2socon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2sosus_CA2socon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2sosus_CA2socon","CA2sosus_CA2socon","phenotype_within_unit","CA2_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2sosus_CA2socon.csv","d2bb8e69945b76848a4f2f6024a4e896","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_so/CA2sosus_CA2socon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2socon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2sosus_CA2sores","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2sosus_CA2sores","CA2sosus_CA2sores","phenotype_within_unit","CA2_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2sosus_CA2sores.csv","838ca0c160fd392c7c39279108085d94","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_so/CA2sosus_CA2sores_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_so/CA2sosus_CA2sores/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2srres_CA2srcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2srres_CA2srcon","CA2srres_CA2srcon","phenotype_within_unit","CA2_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2srres_CA2srcon.csv","5a9258820e480725e134d558e6d75d59","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_sr/CA2srres_CA2srcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srres_CA2srcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2srsus_CA2srcon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2srsus_CA2srcon","CA2srsus_CA2srcon","phenotype_within_unit","CA2_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2srsus_CA2srcon.csv","f48f4b2a45a21e8d8d2e22bef46e6db3","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_sr/CA2srsus_CA2srcon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srcon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA2srsus_CA2srres","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA2srsus_CA2srres","CA2srsus_CA2srres","phenotype_within_unit","CA2_sr",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2srsus_CA2srres.csv","6a610f98f8611cfe95734bc2b623f89c","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA2_sr/CA2srsus_CA2srres_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA2_sr/CA2srsus_CA2srres/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA3sores_CA3socon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA3sores_CA3socon","CA3sores_CA3socon","phenotype_within_unit","CA3_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3sores_CA3socon.csv","f949f06f3bd782db133959cb3bd13bcc","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA3_so/CA3sores_CA3socon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sores_CA3socon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA3sosus_CA3socon","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA3sosus_CA3socon","CA3sosus_CA3socon","phenotype_within_unit","CA3_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3sosus_CA3socon.csv","af3736c8e854d600da298ee20d55abf0","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA3_so/CA3sosus_CA3socon_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3socon/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
"clusterProfiler::neuron_neuropil::GSEA_KEGG::KEGG::CA3sosus_CA3sores","neuron_neuropil","reconstructed_20260526_142229","KEGG","GSEA_KEGG","CA3sosus_CA3sores","CA3sosus_CA3sores","phenotype_within_unit","CA3_so",NA,NA,FALSE,"_KEGG",TRUE,"S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA3sosus_CA3sores.csv","4e4f2f84eace006fac8669d05bbe2167","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/config/clusterProfiler_config.yml","03a6a8ecf1b0b097134ba46aef0c360a","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/source_data/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/KEGG/phenotype_within_unit/CA3_so/CA3sosus_CA3sores_KEGG.csv","S:/Lab_Member/Tobi/Experiments/Exp9_Social-Stress/Analysis/proteomics/results/figures/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/phenotype_within_unit/CA3_so/CA3sosus_CA3sores/KEGG/KEGG_dotplot.svg",NA,294,FALSE,"reconstructed_from_source_data","2026-05-26 14:22:34 +0200"
